1.e-5	0.00009238192916840534
0.00101	0.009311148207040737
0.00201	0.018491690469465544
0.00301	0.027634400936486374
0.00401	0.03673964103350797
0.00501	0.04580776547646496
0.00601	0.054839137706215145
0.00701	0.06383410054531263
0.00801	0.07279301538635756
0.00901	0.08171620127910467
0.01001	0.09060399179631283
0.01101	0.09945671525533274
0.01201	0.10827468001762423
0.01301	0.11705821817033306
0.01401	0.12580764265689717
0.01501	0.13452323115000053
0.01601	0.1432053972424543
0.01701	0.15185518354228728
0.01801	0.1604715199284915
0.01901	0.1690541909840237
0.02001	0.17760172586289788
0.02101	0.18611356292066253
0.02201	0.19459268797015808
0.02301	0.20304016102496275
0.02401	0.21145798693971504
0.02501	0.21984860502250445
0.02601	0.22820945291507577
0.02701	0.23654044774906352
0.02801	0.2448415066561023
0.02901	0.2531116111292452
0.03001	0.261351523696416
0.03101	0.2695618043567573
0.03201	0.27774271015658364
0.03301	0.2858944981422098
0.03401	0.29401761838475843
0.03501	0.30211212984090724
0.03601	0.31017820319174505
0.03701	0.31821604243995655
0.03801	0.3262258515882264
0.03901	0.33420784715274177
0.04001	0.34216222843608346
0.04101	0.35008918524316235
0.04201	0.3579889171109175
0.04301	0.36586162357628843
0.04401	0.3737075041762142
0.04501	0.38152683315431113
0.04601	0.3893197350261383
0.04701	0.39708638345655123
0.04801	0.40482696296407067
0.04901	0.41254165806721765
0.05001	0.42023065328451276
0.05101	0.4278942025125358
0.05201	0.4355324298017161
0.05301	0.44314548843602275
0.05401	0.45073354953155675
0.05501	0.4582967842044191
0.05601	0.46583536357071065
0.05701	0.4733494888495017
0.05801	0.4808393596817589
0.05901	0.48830507366128134
0.06001	0.4957467894489062
0.06101	0.5031646657054706
0.06201	0.5105588610918115
0.06301	0.5179295342687661
0.06401	0.525276892206944
0.06501	0.5326010962078478
0.06601	0.539902237251732
0.06701	0.5471804614582579
0.06801	0.5544359149470877
0.06901	0.5616687438378826
0.07001	0.5688790942503044
0.07101	0.5760671343811669
0.07201	0.5832330685235997
0.07301	0.5903769503213198
0.07401	0.5974989145768993
0.07501	0.6045990960929104
0.07601	0.6116776296719256
0.07701	0.618734650116517
0.07801	0.6257702922292566
0.07901	0.6327847472825684
0.08001	0.6397781326208084
0.08101	0.6467505300187006
0.08201	0.6537020645083279
0.08301	0.6606328611217727
0.08401	0.6675430448911177
0.08501	0.6744327408484456
0.08601	0.6813020740258391
0.08701	0.6881512311762636
0.08801	0.6949803264956167
0.08901	0.70178941964314
0.09001	0.7085786252792303
0.09101	0.7153480580642846
0.09201	0.7220978326586995
0.09301	0.7288280637228721
0.09401	0.7355388659171987
0.09501	0.7422303643825506
0.09601	0.7489027585513914
0.09701	0.7555560594834931
0.09801	0.7621903732089392
0.09901	0.7688058057578135
0.10001	0.7754024631601998
0.10101	0.7819804514461817
0.10201	0.7885398766458429
0.10301	0.7950808447892672
0.10401	0.8016034932576976
0.10501	0.8081079767361862
0.10601	0.8145943116588498
0.10701	0.8210625956859086
0.10801	0.8275129264775823
0.10901	0.833945401694091
0.11001	0.8403601189956547
0.11101	0.8467571760424929
0.11201	0.8531366704948259
0.11301	0.8594987070568948
0.11401	0.8658434802624078
0.11501	0.8721709767800051
0.11601	0.8784812866819356
0.11701	0.8847745000404478
0.11801	0.8910507069277906
0.11901	0.8973099974162125
0.12001	0.9035524615779623
0.12101	0.9097781894852888
0.12201	0.9159872712104403
0.12301	0.9221798476760752
0.12401	0.9283560158332589
0.12501	0.9345157988075027
0.12601	0.9406592797241236
0.12701	0.9467865417084386
0.12801	0.9528976678857646
0.12901	0.9589927413814185
0.13001	0.9650718453207173
0.13101	0.9711350628289782
0.13201	0.9771824770315178
0.13301	0.9832142288096855
0.13401	0.9892304086022735
0.13501	0.9952310248220614
0.13601	1.0012161533411015
0.13701	1.0071858700314464
0.13801	1.0131402507651495
0.13901	1.0190793714142625
0.14001	1.025003307850839
0.14101	1.0309121359469313
0.14201	1.0368059315745923
0.14301	1.0426847771480772
0.14401	1.0485488271882808
0.14501	1.054398067724019
0.14601	1.06023256967904
0.14701	1.0660524039770904
0.14801	1.0718576415419188
0.14901	1.077648353297272
0.15001	1.0834246101668983
0.15101	1.089186483074545
0.15201	1.0949340429439598
0.15301	1.1006673606988902
0.15401	1.106386546054163
0.15501	1.1120917246209037
0.15601	1.1177828661130456
0.15701	1.123460034783041
0.15801	1.1291232948833414
0.15901	1.1347727106663985
0.16001	1.1404083463846644
0.16101	1.14603026629059
0.16201	1.1516385346366278
0.16301	1.1572332156752294
0.16401	1.1628143736588463
0.16501	1.1683820811060233
0.16601	1.1739364562704662
0.16701	1.179477497886277
0.16801	1.1850052669077245
0.16901	1.190519824289077
0.17001	1.1960212309846034
0.17101	1.2015095479485718
0.17201	1.2069848361352513
0.17301	1.2124471564989099
0.17401	1.2178965699938167
0.17501	1.2233331375742398
0.17601	1.2287569201944482
0.17701	1.2341680353054523
0.17801	1.2395665313988118
0.17901	1.2449524190732066
0.18001	1.2503257548328202
0.18101	1.255686595181836
0.18201	1.2610349966244374
0.18301	1.266371015664808
0.18401	1.2716947088071313
0.18501	1.2770061325555906
0.18601	1.2823053434143696
0.18701	1.2875923978876516
0.18801	1.2928673524796201
0.18901	1.298130405019401
0.19001	1.3033815626239602
0.19101	1.3086207757023933
0.19201	1.3138480910849544
0.19301	1.3190635556018973
0.19401	1.324267216083476
0.19501	1.329459119359944
0.19601	1.3346393122615556
0.19701	1.3398078416185648
0.19801	1.3449647542612249
0.19901	1.3501100970197901
0.20001	1.355243916724514
0.20101	1.3603662455550902
0.20201	1.365477100380528
0.20301	1.3705765751828851
0.20401	1.3756647190716276
0.20501	1.380741581156221
0.20601	1.3858072105461323
0.20701	1.3908616563508276
0.20801	1.3959049676797728
0.20901	1.4009371936424342
0.21001	1.405958383348278
0.21101	1.4109685859067707
0.21201	1.415967850427378
0.21301	1.4209562260195667
0.21401	1.4259338529186372
0.21501	1.430900776129017
0.21601	1.435856948833455
0.21701	1.4408024136570243
0.21801	1.4457372132247983
0.21901	1.4506613901618506
0.22001	1.455574987093254
0.22101	1.460478046644082
